,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
818,2012-09-20 23:32:20,In Relief,Alternative & Punk,2,119,Shadows Collide With People
819,2012-09-20 23:36:27,Water,Alternative & Punk,2,119,Shadows Collide With People
820,2012-09-20 23:40:02,Cut-Out,Alternative & Punk,2,119,Shadows Collide With People
821,2012-09-20 23:41:52,Chances,Alternative & Punk,2,119,Shadows Collide With People
822,2012-09-20 23:48:34,23 Go In To End,Alternative & Punk,2,119,Shadows Collide With People
823,2012-09-20 23:52:26,The Slaughter,Alternative & Punk,2,119,Shadows Collide With People
824,2012-09-20 23:56:46,A Doubt,Alternative & Punk,2,119,The Will To Death
825,2012-09-21 00:04:38,An Exercise,Alternative & Punk,2,120,The Will To Death
826,2012-09-21 00:08:38,Time Runs Out,Alternative & Punk,2,120,The Will To Death
827,2012-09-21 00:13:59,Loss,Alternative & Punk,2,120,The Will To Death
828,2012-09-21 00:17:53,Unchanging,Alternative & Punk,2,120,The Will To Death
829,2012-09-21 00:20:55,The Mirror,Alternative & Punk,2,120,The Will To Death
830,2012-09-21 00:25:29,A Loop,Alternative & Punk,2,120,The Will To Death
831,2012-09-21 00:28:17,Wishing,Alternative & Punk,2,120,The Will To Death
832,2012-09-21 00:30:35,Far Away,Alternative & Punk,2,120,The Will To Death
833,2012-09-21 00:32:59,The Days Have Turned,Alternative & Punk,2,120,The Will To Death
834,2012-09-21 00:35:12,Helical,Alternative & Punk,2,120,The Will To Death
835,2012-09-21 00:39:00,The Will To Death,Alternative & Punk,2,120,The Will To Death
836,2012-09-21 00:47:57,Dust,Alternative & Punk,2,120,Automatic Writing
837,2012-09-21 00:50:41,Another,Alternative & Punk,2,120,Automatic Writing
838,2012-09-21 10:20:23,The Sides,Alternative & Punk,2,130,Automatic Writing
839,2012-09-21 10:34:43,Addition,Alternative & Punk,2,130,Automatic Writing
840,2012-09-21 11:04:48,Montreal,Alternative & Punk,2,131,Automatic Writing
841,2012-09-21 11:09:15,Dissolve,Alternative & Punk,2,131,Dc EP
842,2012-09-21 11:12:37,Goals,Alternative & Punk,2,131,Dc EP
843,2012-09-21 11:16:13,A Corner,Alternative & Punk,2,131,Dc EP
844,2012-09-21 11:19:38,Repeating,Alternative & Punk,2,131,Dc EP
845,2012-09-21 13:17:27,What I Saw,Rock,6,133,Inside Of Emptiness
846,2012-09-21 13:20:02,The World's Edge,Rock,6,133,Inside Of Emptiness
847,2012-09-21 13:23:09,Inside A Break,Rock,6,133,Inside Of Emptiness
848,2012-09-21 13:27:43,A Firm Kick,Rock,6,133,Inside Of Emptiness
849,2012-09-21 13:33:53,Look On,Rock,6,133,Inside Of Emptiness
850,2012-09-21 13:37:28,Emptiness,Rock,6,133,Inside Of Emptiness
851,2012-09-21 13:41:18,I'm Around,Rock,6,133,Inside Of Emptiness
852,2012-09-21 13:46:11,666,Rock,6,133,Inside Of Emptiness
853,2012-09-21 13:48:38,Interior Two,Rock,6,133,Inside Of Emptiness
854,2012-09-21 13:52:58,Scratches,Rock,6,133,Inside Of Emptiness
855,2012-09-21 14:14:41,Sphere,Rock,6,134,A Sphere In The Heart Of Silence
856,2012-09-21 14:20:00,The Afterglow,Rock,6,134,A Sphere In The Heart Of Silence
857,2012-09-21 14:26:19,Walls,Rock,6,134,A Sphere In The Heart Of Silence
858,2012-09-21 14:33:15,Communique,Rock,6,134,A Sphere In The Heart Of Silence
859,2012-09-21 14:37:39,At Your Enemies,Rock,6,134,A Sphere In The Heart Of Silence
860,2012-09-21 14:42:59,Surrogate People,Rock,6,134,A Sphere In The Heart Of Silence
861,2012-09-21 14:44:34,My Life,Rock,6,134,A Sphere In The Heart Of Silence
862,2012-09-21 14:48:28,The Past Recedes,Rock,6,134,Curtains
863,2012-09-21 15:25:19,Lever Pulled,Rock,6,135,Curtains
864,2012-09-21 15:28:54,Anne,Rock,6,135,Curtains
865,2012-09-21 15:32:01,The Real,Rock,6,135,Curtains
866,2012-09-21 15:34:05,A Name,Rock,6,135,Curtains
867,2012-09-21 15:38:35,Control,Rock,6,135,Curtains
868,2012-09-21 15:42:08,Your Warning,Rock,6,135,Curtains
869,2012-09-21 15:44:04,Hope,Rock,6,135,Curtains
870,2012-09-21 15:46:57,Ascension,Rock,6,135,Curtains
871,2012-09-21 15:50:10,Time Tonight,Rock,6,135,Curtains
872,2012-09-21 15:52:46,Leap Your Bar,Rock,6,135,Curtains
873,2012-09-21 21:23:32,ブラームス:間奏曲 作品117-1,Classical,4,141,グレン・グールド 坂本龍一セレクション[DISC1]
874,2012-09-21 21:29:04,ブラームス:間奏曲 作品117-2,Classical,4,141,グレン・グールド 坂本龍一セレクション[DISC1]
875,2012-09-21 21:31:32,ブラームス:間奏曲 作品119-1,Classical,4,141,グレン・グールド 坂本龍一セレクション[DISC1]
876,2012-09-21 21:33:04,ウェーベルン:変奏曲 作品27-1,Classical,4,141,グレン・グールド 坂本龍一セレクション[DISC1]
877,2012-09-21 21:33:37,ウェーベルン:変奏曲 作品27-2,Classical,4,141,グレン・グールド 坂本龍一セレクション[DISC1]
878,2012-09-21 21:41:02,中世ルネッサンスバロック古典,none,1,141,西洋音楽史
879,2012-09-21 22:55:33,Before The Beginning,Alternative & Punk,2,142,The Empyrean
880,2012-09-21 22:59:39,One More Of Me,Alternative & Punk,2,142,The Empyrean
881,2012-09-22 06:03:37,Song To The Siren,Alternative & Punk,2,150,The Empyrean
882,2012-09-22 08:13:38,pink_+12dB_Q2.0_00125Hz　ぽかーん,none,1,152,超脳形成
883,2012-09-24 16:02:36,サイボーグのオバケ,none,1,40,すとーりーず
884,2012-09-24 16:05:45,ポテトサラダ,none,1,40,すとーりーず
885,2012-10-02 16:10:54,Ice Cream (Featuring Matias Aguayo),none,1,64,Glass Drop
886,2012-10-02 16:33:07,Ostinato (from Mikrokosmos for Two Pianos_ Four Hands),Jazz,9,64,An Evening with Chick Corea & Herbie Hancock
887,2012-10-03 02:08:01,pink_+6dB_Q2.0_00125Hz　ぼおおおお　ほぉ,none,1,74,超脳形成
888,2012-10-03 02:19:46,0101_gain_-2dB,none,1,74,album
889,2012-10-05 08:23:13,すべりだい,Other,33,128,私と放電 Disc1
890,2012-10-05 08:27:29,あおぞら,Other,33,128,私と放電 Disc1
891,2012-10-05 08:32:55,虚言症,Alternative & Punk,2,128,勝訴ストリップ
892,2012-10-05 08:37:10,浴室,Alternative & Punk,2,128,勝訴ストリップ
893,2012-10-05 08:40:26,弁解ドビュッシー,Alternative & Punk,2,128,勝訴ストリップ
894,2012-10-05 08:46:05,ギブス,Alternative & Punk,2,128,勝訴ストリップ
895,2012-10-05 08:51:08,闇に降る雨,Alternative & Punk,2,128,勝訴ストリップ
896,2012-10-05 08:54:13,アイデンティティ,Alternative & Punk,2,128,勝訴ストリップ
897,2012-10-05 08:59:46,罪と罰,Alternative & Punk,2,128,勝訴ストリップ
898,2012-10-05 09:01:32,ストイシズム,Alternative & Punk,2,129,勝訴ストリップ
899,2012-10-05 09:05:46,月に負け犬,Alternative & Punk,2,129,勝訴ストリップ
900,2012-10-05 09:09:30,サカナ,Alternative & Punk,2,129,勝訴ストリップ
901,2012-10-05 09:12:47,病床パブリック,Alternative & Punk,2,129,勝訴ストリップ
902,2012-10-05 09:17:01,本能,Alternative & Punk,2,129,勝訴ストリップ
903,2012-10-05 09:23:24,依存症,Alternative & Punk,2,129,勝訴ストリップ
904,2012-10-05 09:28:16,PLANET FOXY,Alternative & Punk,2,129,LISTENING SUICIDAL
905,2012-10-05 09:33:18,狂言メッセージ,Alternative & Punk,2,129,LISTENING SUICIDAL
906,2012-10-05 09:43:37,グッバイ・マイ・ストレンジ・ナンバー28,Alternative & Punk,2,129,LISTENING SUICIDAL
907,2012-10-05 09:48:32,銀色うつ時間,Alternative & Punk,2,129,LISTENING SUICIDAL
908,2012-10-05 09:51:51,ラッキー・スイサイダル,Alternative & Punk,2,129,LISTENING SUICIDAL
909,2012-10-05 09:53:37,PRETEND,Alternative & Punk,2,129,LISTENING SUICIDAL
910,2012-10-05 09:56:47,代打・デストロイ&サーチ,Alternative & Punk,2,129,LISTENING SUICIDAL
911,2012-10-05 10:00:43,NO MESSAGE,Alternative & Punk,2,130,LISTENING SUICIDAL
912,2012-10-05 10:04:56,紋味,Alternative & Punk,2,130,LISTENING SUICIDAL
913,2012-10-05 10:10:50,雲番人Bと釣人A,Alternative & Punk,2,130,LISTENING SUICIDAL
914,2012-10-05 10:14:07,DON'T YOU,Alternative & Punk,2,130,LISTENING SUICIDAL
915,2012-10-05 10:16:48,LISTENING 40 (close your eyes '00),Alternative & Punk,2,130,LISTENING SUICIDAL
916,2012-10-05 10:17:48,Theme Of BOaT,ポップ,23,130,LISTENING SUICIDAL (初回限定Extra)
917,2012-10-05 10:22:06,I Can See The Radio Wave,ポップ,23,130,LISTENING SUICIDAL (初回限定Extra)
918,2012-10-05 10:28:28,Night Hawk Night,ポップ,23,130,LISTENING SUICIDAL (初回限定Extra)
919,2012-10-05 10:37:29,pink_gain_+2dB,none,1,130,album
920,2012-10-05 10:45:54,What's Going On,R&B,21,130,What's Going On (Extra Tracks) [Original Recording Remastered]
921,2012-10-05 10:48:38,What's Happening Brother,R&B,21,130,What's Going On (Extra Tracks) [Original Recording Remastered]
922,2012-10-05 10:52:27,Flying High (In The Friendly Sky),R&B,21,130,What's Going On (Extra Tracks) [Original Recording Remastered]
923,2012-10-05 10:56:30,Save The Children,R&B,21,130,What's Going On (Extra Tracks) [Original Recording Remastered]
924,2012-10-05 10:58:12,God Is Love,R&B,21,130,What's Going On (Extra Tracks) [Original Recording Remastered]
925,2012-10-05 11:01:28,Mercy Mercy Me (The Ecology),R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
926,2012-10-05 11:09:00,Right On,R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
927,2012-10-05 11:12:08,Wholy Holy,R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
928,2012-10-05 11:17:42,Inner City Blues (Make Me Wanna Holler),R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
929,2012-10-05 11:20:31,God Is Love (B-Side Version),R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
930,2012-10-05 11:22:54,Sad Tomorrows (B-Side Version),R&B,21,131,What's Going On (Extra Tracks) [Original Recording Remastered]
931,2012-10-05 11:24:15,Moment 0,none,1,131,TOKYO nude
932,2012-10-05 11:29:02,Moment 1,none,1,131,TOKYO nude
933,2012-10-05 11:34:36,Moment 2,none,1,131,TOKYO nude
934,2012-10-05 11:39:00,Moment 3,none,1,131,TOKYO nude
935,2012-10-05 11:44:03,Moment 4,none,1,131,TOKYO nude
936,2012-10-05 12:01:52,Peaches En Regalia,Alternative & Punk,2,132,Hot Rats
937,2012-10-05 12:11:09,Willie The Pimp,Alternative & Punk,2,132,Hot Rats
938,2012-10-05 12:20:09,Son Of Mr. Green Genes,Alternative & Punk,2,132,Hot Rats
939,2012-10-05 12:23:13,Little Umbrellas,Alternative & Punk,2,132,Hot Rats
940,2012-10-05 13:30:10,The Only Way,Indie,22,133,Like Drawing Blood
941,2012-10-05 13:43:10,Coming Back,Indie,22,133,Like Drawing Blood
942,2012-10-05 13:47:28,Thanks For Your Time,Indie,22,133,Like Drawing Blood
943,2012-10-05 13:50:18,Learnalilgivinanlovin,Indie,22,133,Like Drawing Blood
944,2012-10-05 13:56:57,Bach: French Suite _1 In D Minor_ BWV 812 - 1. Allemande,Classical Solo Instrumental,3,133,Bach: French Suites
945,2012-10-05 13:58:01,Bach: French Suite _1 In D Minor_ BWV 812 - 2. Courante,Classical Solo Instrumental,3,133,Bach: French Suites
946,2012-10-05 14:00:52,Bach: French Suite _1 In D Minor_ BWV 812 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
947,2012-10-05 14:02:05,Bach: French Suite _1 In D Minor_ BWV 812 - 4. Menuet 1,Classical Solo Instrumental,3,134,Bach: French Suites
948,2012-10-05 14:04:34,Bach: French Suite _1 In D Minor_ BWV 812 - 5. Menuet 2,Classical Solo Instrumental,3,134,Bach: French Suites
949,2012-10-05 14:06:46,Bach: French Suite _1 In D Minor_ BWV 812 - 6. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
950,2012-10-05 14:09:23,Bach: French Suite _2 In C Minor_ BWV 813 - 1. Allemande,Classical Solo Instrumental,3,134,Bach: French Suites
951,2012-10-05 14:10:31,Bach: French Suite _2 In C Minor_ BWV 813 - 2. Courante,Classical Solo Instrumental,3,134,Bach: French Suites
952,2012-10-05 14:12:48,Bach: French Suite _2 In C Minor_ BWV 813 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
953,2012-10-05 14:13:43,Bach: French Suite _2 In C Minor_ BWV 813 - 4. Air,Classical Solo Instrumental,3,134,Bach: French Suites
954,2012-10-05 14:14:33,Bach: French Suite _2 In C Minor_ BWV 813 - 5. Menuet,Classical Solo Instrumental,3,134,Bach: French Suites
955,2012-10-05 14:16:21,Bach: French Suite _2 In C Minor_ BWV 813 - 6. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
956,2012-10-05 14:17:56,Bach: French Suite _3 In B Minor_ BWV 814 - 1. Allemande,Classical Solo Instrumental,3,134,Bach: French Suites
957,2012-10-05 14:19:06,Bach: French Suite _3 In B Minor_ BWV 814 - 2. Courante,Classical Solo Instrumental,3,134,Bach: French Suites
958,2012-10-05 14:20:46,Bach: French Suite _3 In B Minor_ BWV 814 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
959,2012-10-05 14:22:48,Bach: French Suite _3 In B Minor_ BWV 814 - 4. Menuet_ Trio,Classical Solo Instrumental,3,134,Bach: French Suites
960,2012-10-05 14:23:37,Bach: French Suite _3 In B Minor_ BWV 814 - 5. Anglaise,Classical Solo Instrumental,3,134,Bach: French Suites
961,2012-10-05 14:25:22,Bach: French Suite _3 In B Minor_ BWV 814 - 6. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
962,2012-10-05 14:26:31,Bach: French Suite _4 In E Flat_ BWV 815 - 1. Allemande,Classical Solo Instrumental,3,134,Bach: French Suites
963,2012-10-05 14:27:39,Bach: French Suite _4 In E Flat_ BWV 815 - 2. Courante,Classical Solo Instrumental,3,134,Bach: French Suites
964,2012-10-05 14:29:50,Bach: French Suite _4 In E Flat_ BWV 815 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
965,2012-10-05 14:30:47,Bach: French Suite _4 In E Flat_ BWV 815 - 4. Menuet,Classical Solo Instrumental,3,134,Bach: French Suites
966,2012-10-05 14:31:33,Bach: French Suite _4 In E Flat_ BWV 815 - 5. Gavotte,Classical Solo Instrumental,3,134,Bach: French Suites
967,2012-10-05 14:32:38,Bach: French Suite _4 In E Flat_ BWV 815 - 6. Air,Classical Solo Instrumental,3,134,Bach: French Suites
968,2012-10-05 14:34:36,Bach: French Suite _4 In E Flat_ BWV 815 - 7. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
969,2012-10-05 14:36:23,Bach: French Suite _5 In G_ BWV 816 - 1. Allemande,Classical Solo Instrumental,3,134,Bach: French Suites
970,2012-10-05 14:37:40,Bach: French Suite _5 In G_ BWV 816 - 2. Courante,Classical Solo Instrumental,3,134,Bach: French Suites
971,2012-10-05 14:40:32,Bach: French Suite _5 In G_ BWV 816 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
972,2012-10-05 14:41:13,Bach: French Suite _5 In G_ BWV 816 - 4. Gavotte,Classical Solo Instrumental,3,134,Bach: French Suites
973,2012-10-05 14:42:00,Bach: French Suite _5 In G_ BWV 816 - 5. Bourrée,Classical Solo Instrumental,3,134,Bach: French Suites
974,2012-10-05 14:43:06,Bach: French Suite _5 In G_ BWV 816 - 6. Loure,Classical Solo Instrumental,3,134,Bach: French Suites
975,2012-10-05 14:45:36,Bach: French Suite _5 In G_ BWV 816 - 7. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
976,2012-10-05 14:47:09,Bach: French Suite _6 In E_ BWV 817 - 1. Allemande,Classical Solo Instrumental,3,134,Bach: French Suites
977,2012-10-05 14:48:09,Bach: French Suite _6 In E_ BWV 817 - 2. Courante,Classical Solo Instrumental,3,134,Bach: French Suites
978,2012-10-05 14:50:47,Bach: French Suite _6 In E_ BWV 817 - 3. Sarabande,Classical Solo Instrumental,3,134,Bach: French Suites
979,2012-10-05 14:51:24,Bach: French Suite _6 In E_ BWV 817 - 4. Gavotte,Classical Solo Instrumental,3,134,Bach: French Suites
980,2012-10-05 14:52:18,Bach: French Suite _6 In E_ BWV 817 - 5. Polonaise,Classical Solo Instrumental,3,134,Bach: French Suites
981,2012-10-05 14:53:05,Bach: French Suite _6 In E_ BWV 817 - 6. Menuet,Classical Solo Instrumental,3,134,Bach: French Suites
982,2012-10-05 14:54:04,Bach: French Suite _6 In E_ BWV 817 - 7. Bourrée,Classical Solo Instrumental,3,134,Bach: French Suites
983,2012-10-05 14:56:08,Bach: French Suite _6 In E_ BWV 817 - 8. Gigue,Classical Solo Instrumental,3,134,Bach: French Suites
984,2012-10-05 15:02:17,Bach: Goldberg Variations_ BWV 988 - Var. 1,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
985,2012-10-05 15:03:02,Bach: Goldberg Variations_ BWV 988 - Variatio 1 A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
986,2012-10-05 15:03:51,Bach: Goldberg Variations_ BWV 988 - Var. 2,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
987,2012-10-05 15:04:29,Bach: Goldberg Variations_ BWV 988 - Variatio 2 A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
988,2012-10-05 15:05:24,Bach: Goldberg Variations_ BWV 988 - Variatio 3 Canone All'Unisono. A 1. Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
989,2012-10-05 15:06:54,Bach: Goldberg Variations_ BWV 988 - Var. 3: Canone All'Unisono,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
990,2012-10-05 15:07:24,Bach: Goldberg Variations_ BWV 988 - Variatio 4 A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
991,2012-10-05 15:08:14,Bach: Goldberg Variations_ BWV 988 - Var. 4,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
992,2012-10-05 15:08:51,Bach: Goldberg Variations_ BWV 988 - Var. 5,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
993,2012-10-05 15:09:28,Bach: Goldberg Variations_ BWV 988 - Variatio 5 A 1 Ovvero 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
994,2012-10-05 15:10:03,Bach: Goldberg Variations_ BWV 988 - Variatio 6 Canone Alla Seconda. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
995,2012-10-05 15:10:43,Bach: Goldberg Variations_ BWV 988 - Var. 6: Canone Alla Seconda,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
996,2012-10-05 15:11:59,Bach: Goldberg Variations_ BWV 988 - Var. 7,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
997,2012-10-05 15:13:07,Bach: Goldberg Variations_ BWV 988 - Variatio 7 A 1 Ovvero 2 Clav. Al Tempo Di Giga,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
998,2012-10-05 15:14:01,Bach: Goldberg Variations_ BWV 988 - Var. 8,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
999,2012-10-05 15:14:47,Bach: Goldberg Variations_ BWV 988 - Variatio 8 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1000,2012-10-05 15:15:46,Bach: Goldberg Variations_ BWV 988 - Var. 9: Canone Alla Terza,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1001,2012-10-05 15:16:24,Bach: Goldberg Variations_ BWV 988 - Variatio 9 Canone Alla Terza. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1002,2012-10-05 15:17:28,Bach: Goldberg Variations_ BWV 988 - Var. 10: Fughetta,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1003,2012-10-05 15:18:11,Bach: Goldberg Variations_ BWV 988 - Variatio 10 Fughetta. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1004,2012-10-05 15:19:04,Bach: Goldberg Variations_ BWV 988 - Var. 11,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1005,2012-10-05 15:19:59,Bach: Goldberg Variations_ BWV 988 - Variatio 11 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1006,2012-10-05 15:20:55,Bach: Goldberg Variations_ BWV 988 - Variatio 12 Canone Alla Quarta. (A 1 Clav.),Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1007,2012-10-05 15:22:33,Bach: Goldberg Variations_ BWV 988 - Var. 12: Canone Alla Quarta,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1008,2012-10-05 15:24:44,Bach: Goldberg Variations_ BWV 988 - Variatio 13 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1009,2012-10-05 15:27:22,Bach: Goldberg Variations_ BWV 988 - Var. 13,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1010,2012-10-05 15:28:26,Bach: Goldberg Variations_ BWV 988 - Var. 14,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1011,2012-10-05 15:29:25,Bach: Goldberg Variations_ BWV 988 - Variatio 14 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1012,2012-10-05 15:34:26,Bach: Goldberg Variations_ BWV 988 - Var. 15: Canone Alla Quinta,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1013,2012-10-05 15:36:44,Bach: Goldberg Variations_ BWV 988 - Variatio 15 Canone Alla Quinta. A 1 Clav. Andante,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1014,2012-10-05 15:38:22,Bach: Goldberg Variations_ BWV 988 - Var. 16: Ouverture,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1015,2012-10-05 15:39:41,Bach: Goldberg Variations_ BWV 988 - Variatio 16 Ouverture. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1016,2012-10-05 15:40:35,Bach: Goldberg Variations_ BWV 988 - Var. 17,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1017,2012-10-05 15:41:28,Bach: Goldberg Variations_ BWV 988 - Variatio 17 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1018,2012-10-05 15:42:14,Bach: Goldberg Variations_ BWV 988 - Variatio 18 Canone All Sesta. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1019,2012-10-05 15:43:17,Bach: Goldberg Variations_ BWV 988 - Var. 18: Canone Alla Sesta,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1020,2012-10-05 15:44:00,Bach: Goldberg Variations_ BWV 988 - Variatio 19 A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1021,2012-10-05 15:45:03,Bach: Goldberg Variations_ BWV 988 - Var. 19,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1022,2012-10-05 15:45:51,Bach: Goldberg Variations_ BWV 988 - Variatio 20 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1023,2012-10-05 15:46:41,Bach: Goldberg Variations_ BWV 988 - Var. 20,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1024,2012-10-05 15:48:54,Bach: Goldberg Variations_ BWV 988 - Var. 21: Canone Alla Settima,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1025,2012-10-05 15:50:36,Bach: Goldberg Variations_ BWV 988 - Variatio 21 Canone Alla Settima. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1026,2012-10-05 15:51:40,Bach: Goldberg Variations_ BWV 988 - Var. 22: Alla Breve,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1027,2012-10-05 15:52:22,Bach: Goldberg Variations_ BWV 988 - Variatio 22 Alla Breve A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1028,2012-10-05 15:53:20,Bach: Goldberg Variations_ BWV 988 - Var. 23,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1029,2012-10-05 15:54:14,Bach: Goldberg Variations_ BWV 988 - Variatio 23 A 2 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1030,2012-10-05 15:55:58,Bach: Goldberg Variations_ BWV 988 - Var. 24: Canone All'Ottava,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1031,2012-10-05 15:56:56,Bach: Goldberg Variations_ BWV 988 - Variatio 24 Canone All'Ottava. A 1 Clav.,Classical Solo Instrumental,3,135,Bach: Goldberg Variations
1032,2012-10-05 16:03:00,Bach: Goldberg Variations_ BWV 988 - Var. 25,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1033,2012-10-05 16:09:29,Bach: Goldberg Variations_ BWV 988 - Variatio 25 A 2 Clav. Adagio,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1034,2012-10-05 16:10:22,Bach: Goldberg Variations_ BWV 988 - Variatio 26 A 2 Clav.,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1035,2012-10-05 16:11:13,Bach: Goldberg Variations_ BWV 988 - Var. 26,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1036,2012-10-05 16:12:03,Bach: Goldberg Variations_ BWV 988 - Variatio 27 Canone Alla Nona. A 2 Clav.,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1037,2012-10-05 16:13:25,Bach: Goldberg Variations_ BWV 988 - Var. 27: Canone Alla Nona,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1038,2012-10-05 16:14:36,Bach: Goldberg Variations_ BWV 988 - Variatio 28 A 2 Clav.,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1039,2012-10-05 16:15:39,Bach: Goldberg Variations_ BWV 988 - Var. 28,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1040,2012-10-05 16:16:41,Bach: Goldberg Variations_ BWV 988 - Var. 29,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1041,2012-10-05 16:17:41,Bach: Goldberg Variations_ BWV 988 - Variatio 29 A 1 Ovvero 2 Clav.,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1042,2012-10-05 16:18:30,Bach: Goldberg Variations_ BWV 988 - Variatio 30 Quodlibet. A 1 Clav.,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1043,2012-10-05 16:20:00,Bach: Goldberg Variations_ BWV 988 - Var. 30: Quodlibet,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1044,2012-10-05 16:22:15,Bach: Goldberg Variations_ BWV 988 - Aria Da Capo,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1045,2012-10-05 16:26:04,Bach: Goldberg Variations_ BWV 988 - Var. 31: Aria Da Capo,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1046,2012-10-05 16:29:22,Bach: Fugue In F Sharp Minor_ BWV 883,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1047,2012-10-05 16:33:41,Bach: Fugue In E_ BWV 878,Classical Solo Instrumental,3,136,Bach: Goldberg Variations
1048,2012-10-05 16:36:04,Bach: Well-Tempered Clavier_ Book 1 - Prelude K 85_1 In C_ BWV 846,Classical Solo Instrumental,3,136,Bach: The Well-Tempered Clavier [Disc 1]
